text,l1,child_id,age,source_file
hey how this get in here this is for this is for the water i have another one nice and small i can put the water in it then wet myself or i can wet the house he can go there he goes then but this one does when hold hands this motorcycle here he has to go like this i have a movie it's peter pan the bad guy,Spanish,SBST1,61,sbst1.cha
they were fighting and and he he he was down he was he was fighting he was fighting there was nothing then he was touching nothing then then peter pan peter pan peter pan fly because he didn't fall down becasue because he fly and then the bad guy the bad then then then when the crocodile then then then there were the crocodile crocodile went that was the funny part then then then then the crocodile went,Spanish,SBST1,61,sbst1.cha
then then he he was trying to jump and jump then then he wet his pants the bad guy and then then then he was in the water at the end uh then then he go that is my funny part then then then then then then there is a bad guy put it my friend then then he grab him over here then then there on the fight again then then then then he then what the crocodile again,Spanish,SBST1,61,sbst1.cha
and then the boy he again i put water mom come here can i water gun myself ummm i dunno lookit my spaceship over there um um um i would like a like a racing car control yeah that's what i want for christmas ummm i have and i have and when i count i have i feel i feel happy yeah when i count i went on a field trip um there was a park,Spanish,SBST1,61,sbst1.cha
and i went on the slide and and there was there was a biggie slide and i i then i then i wanted to go there forever yeah i wanit i wanna go again ah ah oh or tomorrow you mean tomorrow i'm gonna i'm going to see my class umhum i'm gonna i'm excited um go to sleep ah make a snowmen that's my favourite game forever yeah that's my favourite thing i wish winter can come again,Spanish,SBST1,61,sbst1.cha
can you throw the snow and and you know what the sometimes sometimes they live outside yep in wintertime they do live outside nods head yes i did i think that's all um halloween they give candies i want halloween again so i can eat all the candies that's what i dress up i like to be a lion i like to be a lion then i don't do nothing my daddy don't too i only have a rest,Spanish,SBST1,61,sbst1.cha
i don't have a brother i don't have a sis a sister lookit lookit my picture over there lookit look lookit my my yeah lookit my picture i am over here i play i play canada yeah i win yeah like a stick well just a stick with my friends some don't play with me some kids do with i play hockey with blake he really player well i guess i got i need to practice skating,Spanish,SBST1,61,sbst1.cha
then i come the best of my friends and then when i score yippy hurray somebody somebody go out of the of the game then somebody he scores happens uh you just if you if you if here's a puck that is a lion that is me and and that over here that's ah where the wire goes yeah and it's not dirty it's a clean pool yippy umhum i swim a lot,Spanish,SBST1,61,sbst1.cha
but to go there i know what bus to catch number five i need to catch i need to catch number five three three three yep a school bus well school bus come to my home but i don't know the school bus which gonna come to the to the home i think i gotta walk to my home yeah another school bus they have to get a school bus ah not not the back of pictures look at this,Spanish,SBST1,61,sbst1.cha
this is when i was little i was i was i was all by myself and you know what here here here was my daycare and here was me you know what i was alone because we were going away then i got lost but it's not scary for me and this is in canada but this is not this is not but this look like me just a litle bit that is um a and w,Spanish,SBST1,61,sbst1.cha
and this one was in canada and this one too and this one too and this one too this was with my first house then this one was this was this was too this was too this was not in this picture that's where my mom works and here's a swimming pool yep that was my birthday i was four and a half and i was diving right here cause i didn't know how to swim that's when i went,Spanish,SBST1,61,sbst1.cha
all of that all of this is speak in spanish yep there's a girl there's a girl who's lost so yep it is fun ah ah lookit you take a picture and there ouch here's my mom here's my dad here's my grandma and there's the cake and here we're having a birthday then here there was a park here then then this the park here then we have all the party and i have so fun,Spanish,SBST1,61,sbst1.cha
a man i think so um i don't know who's that i know which my mom is my mom is still here lookit when it was wintertime yeah this is this is all my friends um um no nope i guess in the winter nope and the first my mom's birthday lookit this is a um ah lookit here's the lookit this is a baby i like this one here was my mom's birthday and here was christmas,Spanish,SBST1,61,sbst1.cha
and here was my mom's birthday and here was christmas and lookit here's here's the here's the the company and then the swimming pool you see this girl this girl is eight years old oh lookit me i'm put like i'm putting my head my head like that and this one i'm i'm going into like that i was cold and he was cold too here comes here's me here's the girl here's me here's my mom,Spanish,SBST1,61,sbst1.cha
and here's the girl and here's here's me and here is nothing some some pictures my dad is gonna take em my dad said wanna take some pictures hum well i don't have to know for to play hockey i'm gonna play a certain number of years with my dad i just play with my friends i kick the ball,Spanish,SBST1,61,sbst1.cha
i can have um i don't can't have the hand of the ball i don't can't have the the the ball with the hand you know that's not how the games go um um don't think so no i like winter more if winter but it's not cold for me ummm i dinno yeah i can do a you know what that's it that's that's is what one that is what we have fun yeah the one the blue thing,Spanish,SBST1,61,sbst1.cha
uh she like school no i'm black hair it's a brown and and park like cozy corner everybody sitting here and my teacher tell tell to us story yeah i like it i like it all yeah yeah hockey i like hockey with gym i can like soccer and he going to the his you take a something with uh i dunno play with something and and and the is started over there,Farsi,SHHN1,78,shhn1.cha
and you have to say one two three and we start it we got three and they're got two uh i'm tell i'm tell he his name i'm tell everybody name to you gareth braden ben catherine cassy eileen uh gareth nathaniel uh harkeed damien jeriam uh kiara amy charlotte sarah braden w braden w braden c nayha jamie haleen is done gareth ben ge harkeed ben gareth rabinsi she's like soccer and tag and and and uh,Farsi,SHHN1,78,shhn1.cha
no my friend is like uh just little i learn to skate cookie and cupcake and chocolate and pizza and ice cream no i don't i don't know have to make anything i yeah i can make sundays you put the jam and and somethings over there yeah and i i love i love bananas but but i don't like bananas she's gonna take a girl and boy and she falled and she bump his head look at those,Farsi,SHHN1,78,shhn1.cha
uh yeah i see alligator but it she say like this good uh it's ant arids black black or do down inside that's rovs and kerns and this one and this is this my sister is are are um she likes his mom she going to the class and she listen to the music uh she's do it the music yeah i'm just do it do you no have to two three four five six seven,Farsi,SHHN1,78,shhn1.cha
one two three four five six sevens you have to put those like this if you have has this one put on the three you have to be uh hearts you have to put the have to take four of them if you have if you have nothing if i have nothing and then i win if you have has nothing then you are win one two three four okay it's my turn you have to take one of them,Farsi,SHHN1,78,shhn1.cha
a the if if i uh two thirty four okay oh negin negin lookit i have if i want to pick a pik pik pik i i have three of them don't have it oh yeah i have it i i have it you have to take twelve them and you have to put it i i i just do it that's is yeah is your turn is your turn three have to put em there like three,Farsi,SHHN1,78,shhn1.cha
if it's three you have a three you have to put em there you have to stay play cause you have kay so have to do uh okay it's your turn do you have it ah you're win i like that game i have it one okay i show you no don't have it is is like good this is arl and that dog is eating him he was way stronger do you wanna watch a the tv,Farsi,SHHN1,78,shhn1.cha
that's that's mother is yeah and that's cat is is like is like dog like cinder mmm that's cinderella i like a that cinderella and i dunno because there that is a girl the cinderella is a is girl is girl we just watching the tv and we just gone i like supper i going to play play with my sister my sister is a good playing i don't know yeah i like batman,Farsi,SHHN1,78,shhn1.cha
oh i don't know what is a season the seasons are snowmen in in the floor uh snowy time you just play in snow you just do it ah you just playing the snow like like cards like play card yeah it's cool just playing tag um i dunno no i think i don't i don't know what to say it it's little thing and we we put the big thing and is yum um i like batman,Farsi,SHHN1,78,shhn1.cha
and i like spiderman and the spider and batman is is is gonna ge get spiderman spiderman is not good of them and batman is is the good of them i see i see that television i just get a something yeah i get candy something you trick or treat you say trick christmas like get give you the candy or shirt or or i dunno i don't uh we we don't have christmas anything i play with my friends,Farsi,SHHN1,78,shhn1.cha
and i play with my friends soccer someone's going to the his goalie and someone's here and i kick it over there and i and i pass it s to another guys and another another guys kick to his goalie and the goalies is scored everybody but the goalie uh i don't i don't i don't like goalie because it's uh because because boys ah coming to goalie i don't like it because the boys go to the our goalie,Farsi,SHHN1,78,shhn1.cha
yeah they're nice um i can i can read for you this this is very good i can read for you rain rain go away come around all days and she's sister want to come in because it's rainy day and he she's is mmm he's he's cats raining go away all day kay went to play uh the teddy want to look the rainy day and for and he and he want to and he want to hug it,Farsi,SHHN1,78,shhn1.cha
it's rainy it poing the old man is sank she's open the door and want her go over there and these are water over there the man older man is going to sleep and his and his head is going to hit this his gonna head is going to hit this he went to bed and bump his head and can't get up a in the morning she's she's reading the story and the story and show him,Farsi,SHHN1,78,shhn1.cha
no i only read by myself that one is a very beauty and and this is take everywhere and she's doing that and the ol or all house is is black well she's dr that bigness she has everything to his house yeah she break everywhere house his his um fire fire he's doing that and the fire dark uh she she's gonna uh she's gonna dead no she's gonna um i dunno this is his friend,Farsi,SHHN1,78,shhn1.cha
she she's kick somebody and she's kick somebody and she and he he he is his friend but but there there is like there is like those because she's very big mess this is kick that this is not very mmm i like this one i like that you just do it that and and i ta do the television and the television is the dog and is like elephant is like alligator it's over there this is zapierto,Farsi,SHHN1,78,shhn1.cha
and this is a big man and he he he's kick him she is very beauty and she's gonna kick him she's is very beauty she's kick everybody she's um pokemon and she's a pokeju she's like this taher has his house and and this is arnold and this is a fra uh shitershu and this is a friend this is a friend this is a batman this is a fireman cause she's wanna jump it she's break something,Farsi,SHHN1,78,shhn1.cha
like that pishpushpishpush he then he then no then he he he he he he this is that's boy that's the car that does not open it yeah we need key i don't know is the key under it i think is not is the key under i don't know yeah you can't he go up in it these are policemen this is die more one more the prince is kick him one dad is like policeman,Farsi,SHHN1,78,shhn1.cha
she's going to policeman one my dad is going to the policeman my dad's my dad are kick somebody i know that one i i know two game is with cards someone get one and is have to be something come from the heche no everybody got a one i have to take some okay it's it's has two one yeah i think so you have to do it now now i have to do it,Farsi,SHHN1,78,shhn1.cha
one two three four five one two three four five one two three four five oh oh mmm is a hearts that those one is very good yeah you you this and i put em the this and then i win you have to put the two of there okay it's your turn i ain't got it which one dyou want dyou want that no that's not that's not good that's not good,Farsi,SHHN1,78,shhn1.cha
hm you have you you have to pick some no you have to take it that's three that's two this is very good you wanna take that that's ten eleven i got that that's very that's very good is one is one more time that's ele that's twelve oh you got it i show you which one dyou want you have to pick it you have to do you want that kay it's my turn i just put that,Farsi,SHHN1,78,shhn1.cha
you put em there six then you're win you have to put em there kay then you're win you have to put em there if if you got sevens then you're win then you're one then i zero kay you you're win you have to put that cause you're win i do the bigger one you get more she's three i'm zero i'm one i'm one three four six one two three four,Farsi,SHHN1,78,shhn1.cha
they're yu gi oh i don't know yu gi oh cards do you have other teachers um missus gee and missus doubleyou um missus gee um he help me to colour uh littlest e biggest i like everything uh the sun he he's he doing my in my eyes a wolf got a girl and the wolf eat her uh a guy with a motorcycle um um girls and boys um eric and i don't remember i don't remember,Spanish,SMNS1,66,smns1.cha
um my friend we just drive them around in colombia and here i don't remember um making pictures for the kids um i don't know i don't know i got it in my room i don't know a a motorcycle the little dog i got two yeah got yeah got another one um i don't remember he drive a car look look it the little one um these happen um a girl dog,Spanish,SMNS1,66,smns1.cha
he want to go with him to her so he he no give it to her to go with her to the house um he go the her house um the bear country sister and brother he go camping a big big big bear go away from my home they run run run to the house their mom and their dad he make toy mouse to a horse for a toy um a car where is the car,Spanish,SMNS1,66,smns1.cha
um a motorcycle where is it um a robot where is it this the head here's another one um he transform y another robot for the other one no robots um in the tv shop then they're twins y y y a boy swam for to a shark y y y go to the he they're very fast or like this they're big and he can get everything for no real um a car bec they're can make many people,Spanish,SMNS1,66,smns1.cha
um for hotdog yum yum yum um with my motorcycle um dragon ball z dragon ball z coco picalo y little y little coco littie little coku coco and picalo and coku um another picalo yeah another dragon ball z robot with with his power um they with dragon balls they're they're very fast y make with her with their hands to they're make fire with e fi fire with your hands no y fast,Spanish,SMNS1,66,smns1.cha
and they can make a bumps with with the bombs they're like cars and then the snow for the balls um i skate and throw balls oh i got something with a friend got two i put it like that y like that they're you ummm yep harry potter you got s some more where's the other ones the other one is here's the other one you need to got he got power i got some where is it,Spanish,SMNS1,66,smns1.cha
i don't see it i want to find go to a people he look too he go everywhere y y these balls can jump to the the boys and he can go too i got some more they're right here so the other people got s more power they can beat me i need to the balls can got more power the other one is where is it again oh found it,Spanish,SMNS1,66,smns1.cha
i think he he's coming the dragon ball z in the in the in the y i want to see it for i it's coming for i don't know where it it's coming no i see it in the tv i i see tv the balls y the balls is little y with chocolate when everybody puts your i'm going to be a i bought a lion quest with my freind trick or treat,Spanish,SMNS1,66,smns1.cha
everybody is is is got y scare one friend is going to be a bumblebee another one is going to be a dinosaur y another one is going to be like a tiger one one friend is going to be a skeleton you need you need to paint you need to got a costume y yeah a dress like a skirt you move like a skirt no i don't have anything for on the the face is on over here,Spanish,SMNS1,66,smns1.cha
cause i can i don't want to see i put it over here o over over here i can make one put it over here nope you're win now i want to be the x for one here what is that what is that i'm going to be i'm going to be at the o i'm going to be the o you need to make shapes now i need to figure out what put in here,Spanish,SMNS1,66,smns1.cha
need to put a square you can put anything your the space what you want in there now i'm going to make over here x never you can put in there no you never can put in there with the x that eat you you need to make sharks i can make one too i want to make a mouth i'm going to make another fin y another fin y another shark y another fin,Spanish,SMNS1,66,smns1.cha
i'm going to make another one he he's going to eat is y got teeth this is a little one y another one little another one is big this is the master fish he he he got the teeth that guy you're going to for me y another thing can i can make another one i'm going to make another thing you need to see it you need to say give up,Spanish,SMNS1,66,smns1.cha
y another i'm going to make a a shell be careful for these i'm going to eat it this is a a a shell y this is going over there for the shark and the shark is going to eat everybody they eat sharks now i i'm going to see something and you never can catch me with the water it's a shark big that can eat everybody i want to i'm going to make it the eyes,Spanish,SMNS1,66,smns1.cha
he's the princess alo the prince shark going to make a prince the queen um i know that it's um i give up i got another one can never look and bit me you know what i'm going to make a i'm going to make some money he's going to eat it y this is y this is chocolate look this is the y got the money y eat it for the shell that is the shell,Spanish,SMNS1,66,smns1.cha
y this is the shell they're one can eat and this everything this chocolate with money and this is her everything they just no you know another one the point this goes there i think so i am going to make a lion the other thing is the head is the eyes the cut in the costume it's in the costume um you can be a a skeleton we're going to make um it's scary things all here,Spanish,SMNS1,66,smns1.cha
what is that what is that what is that what is that you're going to make hair you're forgetting you're a boy i'm a boy no why your your hair i'm going to write another thing for your another skeleton right here i'm going to make another thing and this is the feet this is the other feet i'm going to make a boy maybe can big there now you can get hands it's a girl,Spanish,SMNS1,66,smns1.cha
now now you know what is it y another thing the other thing the other thing now what do you want to do i'm going to write another thing i want to make him funny um a candle so i don't know got to put he's going to be i'm going to put uh the window,Spanish,SMNS1,66,smns1.cha
i don't know i don't know yeah i like play with car i don't know any i play with books i have book i have book over there i have this one too what are them no and then this one i don't know no is not here colour is it is it banana i don't know i don't know how bout this how bout this i like sleeping i don't know it is kirsten and ryan and,Farsi,THRJ1,50,thrj1.cha
mmm and hena it is polisipp it is two polisipp it is my friend polisipp so what kinda game here is it play that i don't know i don't know is it bread bread i don't know this and this is this peanut butter yeah what is this is it bread is it pickle slp slp slp i all good is it yak what is this mmm we don't know it it eat plants no what's this we don't know,Farsi,THRJ1,50,thrj1.cha
he doing lots of things i don't know me have it shahin is like this he don't give me it is it eating is it mcdonald's this is weird this is weird and what's that and what's that house is it is it girls no is it dog is it girls and is it halloweens is baby mouse i like is is spiderman is is it a spiderman is like this we don't know sometimes is it play for,Farsi,THRJ1,50,thrj1.cha
go to the here shahin is not go to the here it i babies i like this eyes is this ball ball it a soccer ball too it i don't know baseball like this pfff up to here no what's this i not daycare i i kindergartens a baby pickle i have baby pickle but i don't know where is it is it downstair is it yours i want play with this it's squishy like that i like cheese,Farsi,THRJ1,50,thrj1.cha
no all mcdonald's it's food ketchup uh eat it cook it like what's is it brush is number sleeping is chair chair chair i think i have brother my brother is very very bad because because not my friend yeah what's this that thing i don't know i don't want break my sister is alligator one two three uh my my mom is thirty my dad is bigger my mom and he have car my dad,Farsi,THRJ1,50,thrj1.cha
see is car is is car you don't see it over there no i gonna be a spidermans spiderman is like this is this is it a and batman is like this you know what is batman's like this no batman's is like batman is bad because because is spiderman is kill him i like a spidermans spiderman is very very good my is very very big shahins is not big hey hey give you can i downstairs see it,Farsi,THRJ1,50,thrj1.cha
did you play dinosaurs here it is play see downstair is very very toys no is very no like this it's don't like dog doghouse it's a shahin's dogs and this is my dogs he's here here he's here here on this side he's going horse can you see it here we lookit inside here yeah lookit my movie we have uh it it's a tarzan movie tarzan is very very good tarzan is very very nice,Farsi,THRJ1,50,thrj1.cha
he do lots of thing see like tarzan tarzan dinosaurs over there so who's this one he like he don't like dinosaurs look at this look at tarzans is it is it is it is it i don't know is it just a guy look at this guy bi bi biptiboptibu cinderella i don't know cinderella want this sword is come in is like this lookit monkey cake i put that okay i see it show you monkeys,Farsi,THRJ1,50,thrj1.cha
this very very good this very very good this very very good and monkeys very very bad mmm because he take it here that's very very good he he kill everybody well well lookit this because because he have this that's very very good that's very very good i have movie well um very very movies did you remember this i don't know lookit downstair very very is very very toys is a flower is a flowers is he's bird,Farsi,THRJ1,50,thrj1.cha
no this is bird and he love this is a danger too we coming home you go home too over there downstair which one dyou want toys girls or boy yeah that's okay i give bring for you toys what like this i don't know play soccer i have christmas and cookie monster what else tarzan here i can do it,Farsi,THRJ1,50,thrj1.cha
that is a cheese hm i dunno hm on a china hm my brother he didn't want to play with that bear because he's too he's too tall i always sleep with him he's on china hm i dunno tweet tweet tweet tweet hm he he just little time he on june he's coming i have a long tail that's not my tail tonight eat crab i eat crab tonight eat crab tonight dinner i eat eating crab,Mandarin,TNYN1,77,tnyn1.cha
not eating the shell eating the m we have to have to break the shell don't go out because his shell is too sharp he he just he he's blue crab the crab on the on the hot water then he go to the blue he go to the red no he he turns red just my mother know on the on the yep on the store hm that book from china you don't know what's that that's chinese book,Mandarin,TNYN1,77,tnyn1.cha
i don't want you listen that cause that's china china book not the english book see all china that's the big i have the a two animal book i have the animal book i'm just finding my bookies hey where's my insects book go my insects book see that's the insects book that's the insects i dunno i i but i i know little bit insects name uh english name see that's the rhinoceros beetle,Mandarin,TNYN1,77,tnyn1.cha
this is a very very big yeah that's the that's the dragonfly that's a spider but he can't eat no cows see that's the bees and that's the ant that's a ladybug just a o orange ladybug what's that beetle that's a butterfly yep yep they besides the mmm yep that's different but that that's the moth see that's the elephant nose beetle see he have a long long nose this is the that's a fly that's a blue fly,Mandarin,TNYN1,77,tnyn1.cha
that's horse horsefly hm that's the that's the that's the apple that's the moth fly that's a long legs fly no that's the bee that's the long legs bee this is a ants lion i just know that's the sky cow hee hee i just kidding sky cow it's a insects just like this he eating trees he's eating trees hm i just know just just all name hey what's that that's a moth i have more,Mandarin,TNYN1,77,tnyn1.cha
yeah not kindergarten not in kindergarten just here see all the insects hey that's a l l hm i just a see the ants flying to ants though he he in the ground so he have a hook he has a pail he he open his big he big mouth then ants down to the hole eating yeah he eating ants two little eyes that's not grasshopper but it's not that's see that's just like a this,Mandarin,TNYN1,77,tnyn1.cha
no that's not a grasshopper that tol tol what is grasshopper okay what's a grasshopper sk that's a grasshopper he's jum he's he his he's standing on the tr a leaf that's a stupid grasshopper because he's he can fly he can jump he can fly and jump hm i dunno because i i didn't like i don't know the english see that's the lion that's the insects hm i don't know that's the deerhorn beetle,Mandarin,TNYN1,77,tnyn1.cha
hm that's a dragon lion see that's the hm i like blue hm i can i have more book animal books i just find for you that's the insects too but see that's the yellow bee see that's the that's the elephant nose beetle beetle that's the fly that's the grasshop that's that's the grasshopper that's the sky cow my book is that book is always broken see that's a moth that's a butter a butterfly that's a slug,Mandarin,TNYN1,77,tnyn1.cha
yeah that's yucky that's a slug that's a rhinoceros beetle that's a spider he all the street that's the catepillar that's the reindeer h that's a bee that's a lion that's that's a ladybug because i didn't know i don't know see that's a worm i have something but i know his name play with some people because he's like to play with me see that's the worm that's the kwi cricket hm i don't know uh maybe taggie,Mandarin,TNYN1,77,tnyn1.cha
and kindergarten have to one play tag with me that's see that's cricket that's the worm that's the dragonfly that's a milk cow that's a water buffalo that's a sheep oh dogs the that's the gecko china have the a big park and animal see that's the camu maybe camaloo that's the lizard see that's kangaroo zebra and ahh and skunk because china it's lots and lots of people canada it's not not lots of people here,Mandarin,TNYN1,77,tnyn1.cha
see that's the goose that's the hen that's the rooster that's the that's the that's the cat that's a dog that's a dag duck that's the ff that's a wolf that's a fox that's a elephant that's a hippopotamus yep some snow hm it's the it's the egg hm that's a polar bear that's black bear hm that's a monkey that's the rabbit you see the rabbit that's a rhinoceros that's a r reindeer that's a pat,Mandarin,TNYN1,77,tnyn1.cha
see that's that's a funny animal that's a funny animal that's a platypus hm squirrel and no he just live in he he not live on the zoo i not see any inside yeah just austra australia have the platypus yeah but not anywhere he just have the moose and bear here not have the zoo just have the jasper and banff but just i see some black elephant just banff jasper and banff just have some bear and moose,Mandarin,TNYN1,77,tnyn1.cha
and see that's a beaver no ah yeh but beaver live in the s i see the bison yep this big head and i driving with my mom dad then a mister bison come walk on the street then i say out of my way you mister bison and i see beaver on the beaver house on bison bison park i see the beaver house the beaver always down to the down the water because beaver too shy,Mandarin,TNYN1,77,tnyn1.cha
wha it's blue whale cause i like the whale because he's too big he has a no he not eating meat he just eating fish huh i stand on land the blue whale the blue whale stay in the sea but he can smell smell he smells he can smell he must smell me smell not like a fish i just st d the blue whale live living in the deep of the water,Mandarin,TNYN1,77,tnyn1.cha
i i just swim just in the just in the little bit of water on on just a little on little bit sea sea be beach by a beach i on the beach have a big he down to that he down to the sea no it's a hoak hilk when people inside hih people can people can inside because he's that hawk is too deep maybe have some sh great white shark we have sea snake and sea eel,Mandarin,TNYN1,77,tnyn1.cha
but i don't to see but i don't think so because that's the hoak not like a see that's the pig that's the big ear fox on the on the barn on farm i see d it i my mom didn't didn't have any farm just i dunno see that's mole that's the alligator turtle that's the see that's the sea turtle big head turtle but he biting not so hard cause he's no teeth here that's a elephant turtle,Mandarin,TNYN1,77,tnyn1.cha
that's a ah that's crocodile the koala bear do australia have this that's a jainda that's a jainda that a no that's a jeanda no that's a ajainda what is porcupine it's that one that's a jainda not a porcupine he's a different animal hm i dunno no just bat that's a jenda see that's the chimpanzee see that's the gorilla see that's the see that's the hey that that's breaking book mister big science smart guy hm i dunno,Mandarin,TNYN1,77,tnyn1.cha
i don't want to be bear because that's a just a toy because i really like animal i just wish him i can protects es him i i i for him i give him a needle he's a gorilla gorilla not eating meat he just eating grass see that's a giraffe that's a yuck yak not a big giraffe he he big he's over bison he overs all animal see that's a bison that's a yak that's a giraffe,Mandarin,TNYN1,77,tnyn1.cha
that's a snake i forgot one that's a cow frog i see them on china that's the yucky his eating insects i hate the eating but i didn't want to eating animal because he i want to protects es him hey excuse me see that's a toad that's a frog sea frog and cow frog see i have that's an animal some some dinosaur have a little star down look at that t rex oh those sharpeny teeth,Mandarin,TNYN1,77,tnyn1.cha
i play the game with toys hm see that's stegosaurus that's the apatosaurus that's the an an ancaptor that's the stumpsaurus no i just he just favourite he just favourite just like to watch tv he favourite food eats is is apple favourite thing just like see tv that's my best friend hm he almost three i just he's a toy he just on animal school but that his school just play he's not a school,Mandarin,TNYN1,77,tnyn1.cha
he's not have done school he's just a toy just on animal that's a three horn kirby saw hm digimon he started fighting with the little man yeah man fighting because man is good bad guys he's just have the tail digimon just a fighting he just fighting yep just uh agoon man last movie's digimon movie he just a that that's a grain man grain mon uh then he's fight a bird man,Mandarin,TNYN1,77,tnyn1.cha
because bird man come a big horse come a big come on on the digi world come on digi world come on this gray mon come digi world digi digi world too he seeing gray gray mon in the in the digi digi egg digi egg then he catch an black ball man then the bone black ball man kiss on the him then he he he have to go the nother digimons and he go to big,Mandarin,TNYN1,77,tnyn1.cha
then then bird man fight with him then the coco man coming then the end santa claus is hm hm see see t read book with him second is play with him sort of see t watch tv with him because i like it with him but i didn't want but i go to school he can't coming because uh he he's not a kid he's a toy he just a teddy bear,Mandarin,TNYN1,77,tnyn1.cha
he be bored but he can play with his friend his friend always animal his mom and his and his friend play with him that is his brother hm hm dex hm hm da huh mmhm and i don't maybe it's max because max on that tower i can't touch him i have the rabbit the rabbit name it's is tyson just an english name see that's the three horn snake neck saurus that's a pieway mouse saurus,Mandarin,TNYN1,77,tnyn1.cha
that's a brachiasaurus that's a postiratops just uh watch tv my other book um i i play with bear hm hm bear with bear go to play baski basketball kirby l he's down he's in in the bag i was i catch him he jump out and i catch him i'm straw throw throw him then he he on the basketball then he down then i catch him then then he down then i catch,Mandarin,TNYN1,77,tnyn1.cha
one day the the kirby up onto the basketball net onto the basketball i have a book throw then kirby down i don't know because i like it but that's uh yeah but winter too cold because hm b i dunno summer summer gets season it's good season play in the park and i climb have a bike but i i don't know what i can i can go on i just have the a little bike,Mandarin,TNYN1,77,tnyn1.cha
i can go that my bike is i show you but i don't know what i can drive today go out to the a planis park hm see on on the i see i see the flower w the trees just like the flower plantis park just like the jungle and d desert and and flower hey what do you know but i don't see you i see have a desert and flower park,Mandarin,TNYN1,77,tnyn1.cha
just the the f f i just the tree yep i see it i see some bird i um in a forest then i sees their water and a goldfish and and a some chicken you not you long time you not see it cause you not s go it and i see desert no animal just just have a some plants what is cactus you you say what yeah i see the cactus i didn't touch him,Mandarin,TNYN1,77,tnyn1.cha
i say i didn't i i see him i'm so scared because i didn't like it a him because because he's too sharp i just see d i just draw ed a egg hm purple green and blue see that's the camindoo see that's a gecko i didn't find any egg i didn't find any egg i didn't find it i just some egg a easter egg a one big easter egg he have a big toys on inside,Mandarin,TNYN1,77,tnyn1.cha
he he he he my school um um i i play then i um um uh um yeah mmm yeah um uh abcs yeah and the bunny and this one this one is dog b blue's clues just that show he he he make skiu skiu skiu skiu he make sliu sliu sliu sliu sliu sliu sliu yeah he only does it's it's it's it's it's abcs uh um it's i like fruit and a sandwich and a orange,Arabic,TRRK1,50,trrk1.cha
side the bread and a sandwich and you eat it i eat all of it i will eat until i stay big uh i will have a bread i i will big and eat yeah i know he's he do he do like this i will help my mom i i like with i i i know this video i i wanna show you i wanna show you um is it um is it uh is it,Arabic,TRRK1,50,trrk1.cha
uh is it blue clues uh he he he he he die and then he make pie it was funny i i i sleep for five minutes and you and you and and my dad come yeah and then and and then i dress up and and then my and then you you come now um those are the thing i eat um um bread uh in the summer uh is cold is uh um wait a minute,Arabic,TRRK1,50,trrk1.cha
i wanna go my mom can we go see you want to go see your mom he beating dog look blue lose blue this one and then win huh nia i won he win ha the blue bunny show show wa show like this nia ia uh okay i wanna beat you fight uh not now it's too hot no more candies and we have we have to get the basket and get candies and uh chocolate,Arabic,TRRK1,50,trrk1.cha
and all the things i the pink is is it a halloween and then i put the monkey on the l legs yeah i and then i walk and then i i walk and walk and then i i i i there no monkey i don't have a video i don't have a princess mi mu a a princess i don't a girl you are girl i like video i mmm i want get this one uh um wish,Arabic,TRRK1,50,trrk1.cha
for um for the movie i i she outside um a hat yeah and it's owie and then i eat some cake then i get my lunch yes all the time you're so girl yeah and and and do she don't beat me no i'm big strong and she only can play with me in my home i like play downstairs with reem mmm yeah yeah and then i plant on the mmm no he don't she he she,Arabic,TRRK1,50,trrk1.cha
and then he uhh and then and then he make wowowowowo reem don't come play with me i don't come reem is bad boy she she didn't she she didn't go with me in my home no and she's mom here her mom here i play toys he have this the big i ate cake on the on on all the icing reem uh uh lots reem reem and and dannika and and maisa what's what's winter,Arabic,TRRK1,50,trrk1.cha
um um pieces ice and then they come ni yeah i throw it a ja uh a a the hat but i don't have an a an any hats i just have i don't have it but i have a jacket i have jacket and hat and and this glove i can't the the snow i i i i have a there's a i can't bring it my hat snow is it cold yeah and is it owies,Arabic,TRRK1,50,trrk1.cha
and then and then like this and then you have you have the you get if hat because it's winter um mario hockey we have hockey and boss yeah i will show you i i will play hockey i will score yeah i will get goal and then i make oh score in the in the tennis in the net yeah yeah i will win and then i make boi score in the net so you can do this,Arabic,TRRK1,50,trrk1.cha
so i i can like do this one uh i know i know hockey in at net and then and then the green one say wanna play with me i'm going home the dog he okey dokey he say wanna play with me ah uh then he jumped on the boat and then he the summer they lived on the water on the water maybe we'll find the treasure i buy a cupcakes you f you finished,Arabic,TRRK1,50,trrk1.cha
hey what the karema i love story um uh the uh a boat he he he did have a eyes he watching me ha ha she don't talking is is it story book and then i leave one of the and then i leave if we eat all it we we be sick um um is it uh um he eat um fruit my my mom he can do it mmm ha ha ha she big like you,Arabic,TRRK1,50,trrk1.cha
how how this one get hurts you're so funny ears i your this one i go to school i'm not the school i the school i'm i'm not the school i'm not the teacher school going yes you are laughs i i'm gonna hide over here i'm so small because i want grow big because i wanna eat some bread this one is big like this you uh uh uh you finished this mister cha cha cha,Arabic,TRRK1,50,trrk1.cha
